"","longitude","latitude","datetime"
"1531",-71.122939,42.315343,2022-01-01 15:17:04
"1532",-71.122934,42.315358,2022-01-01 15:17:05
"1533",-71.122921,42.315399,2022-01-01 15:17:06
"1534",-71.122913,42.31543,2022-01-01 15:17:08
"1535",-71.122896,42.315477,2022-01-01 15:17:09
"1536",-71.122884,42.315514,2022-01-01 15:17:11
"1537",-71.122872,42.315557,2022-01-01 15:17:12
"1538",-71.122862,42.315592,2022-01-01 15:17:14
"1539",-71.122852,42.315632,2022-01-01 15:17:15
"1540",-71.122842,42.315667,2022-01-01 15:17:17
"1541",-71.12284,42.315706,2022-01-01 15:17:18
"1542",-71.122838,42.315742,2022-01-01 15:17:19
"1543",-71.122839,42.315774,2022-01-01 15:17:21
"1544",-71.122842,42.315824,2022-01-01 15:17:22
"1545",-71.122849,42.315862,2022-01-01 15:17:24
"1546",-71.12286,42.315909,2022-01-01 15:17:25
"1547",-71.122868,42.315949,2022-01-01 15:17:27
"1548",-71.12288,42.315988,2022-01-01 15:17:28
"1549",-71.122888,42.316024,2022-01-01 15:17:30
"1550",-71.122898,42.316056,2022-01-01 15:17:31
"1551",-71.122917,42.316108,2022-01-01 15:17:33
"1552",-71.122932,42.31615,2022-01-01 15:17:34
"1553",-71.122949,42.316204,2022-01-01 15:17:35
"1554",-71.122965,42.316246,2022-01-01 15:17:37
"1555",-71.122983,42.316288,2022-01-01 15:17:38
"1556",-71.122996,42.316323,2022-01-01 15:17:40
"1557",-71.123004,42.316353,2022-01-01 15:17:41
"1558",-71.123006,42.316383,2022-01-01 15:17:42
"1559",-71.123009,42.316422,2022-01-01 15:17:43
"1560",-71.12301,42.316458,2022-01-01 15:17:45
"1561",-71.123009,42.316501,2022-01-01 15:17:46
"1562",-71.123008,42.316534,2022-01-01 15:17:47
"1563",-71.123006,42.316568,2022-01-01 15:17:48
"1564",-71.123008,42.316614,2022-01-01 15:17:50
"1565",-71.123026,42.316684,2022-01-01 15:17:52
"1566",-71.12305,42.316736,2022-01-01 15:17:53
"1567",-71.12307,42.316777,2022-01-01 15:17:55
"1568",-71.12309,42.316821,2022-01-01 15:17:56
"1569",-71.123113,42.316863,2022-01-01 15:17:58
"1570",-71.12313,42.316896,2022-01-01 15:17:59
"1571",-71.123146,42.316924,2022-01-01 15:18:00
"1572",-71.123171,42.316972,2022-01-01 15:18:01
"1573",-71.123189,42.317011,2022-01-01 15:18:03
"1574",-71.123206,42.317054,2022-01-01 15:18:04
"1575",-71.12322,42.317094,2022-01-01 15:18:06
"1576",-71.12323,42.317126,2022-01-01 15:18:07
"1577",-71.123241,42.317155,2022-01-01 15:18:08
"1578",-71.123263,42.317198,2022-01-01 15:18:09
"1579",-71.123285,42.317236,2022-01-01 15:18:11
"1580",-71.123298,42.317266,2022-01-01 15:18:12
"1581",-71.123312,42.317294,2022-01-01 15:18:13
"1582",-71.123327,42.317323,2022-01-01 15:18:14
"1583",-71.123345,42.317353,2022-01-01 15:18:16
"1584",-71.123364,42.317391,2022-01-01 15:18:17
"1585",-71.123383,42.317421,2022-01-01 15:18:19
"1586",-71.123406,42.317461,2022-01-01 15:18:20
"1587",-71.123428,42.317502,2022-01-01 15:18:22
"1588",-71.123451,42.317551,2022-01-01 15:18:23
"1589",-71.12347,42.317597,2022-01-01 15:18:25
"1590",-71.123485,42.317644,2022-01-01 15:18:26
"1591",-71.123497,42.317682,2022-01-01 15:18:28
"1592",-71.123509,42.317722,2022-01-01 15:18:29
"1593",-71.123521,42.317762,2022-01-01 15:18:31
"1594",-71.12354,42.317819,2022-01-01 15:18:33
"1595",-71.123551,42.317865,2022-01-01 15:18:34
"1596",-71.123566,42.317906,2022-01-01 15:18:36
"1597",-71.12358,42.317951,2022-01-01 15:18:37
"1598",-71.123591,42.317991,2022-01-01 15:18:39
"1599",-71.123603,42.318036,2022-01-01 15:18:40
"1600",-71.123615,42.318076,2022-01-01 15:18:42
"1601",-71.123624,42.318104,2022-01-01 15:18:43
"1602",-71.123633,42.318135,2022-01-01 15:18:44
"1603",-71.123644,42.318172,2022-01-01 15:18:45
"1604",-71.123657,42.318211,2022-01-01 15:18:47
"1605",-71.123671,42.318256,2022-01-01 15:18:48
"1606",-71.123684,42.318295,2022-01-01 15:18:50
"1607",-71.1237,42.318339,2022-01-01 15:18:51
"1608",-71.123716,42.318383,2022-01-01 15:18:53
"1609",-71.12373,42.31843,2022-01-01 15:18:54
"1610",-71.123742,42.318471,2022-01-01 15:18:56
"1611",-71.123757,42.318517,2022-01-01 15:18:57
"1612",-71.123769,42.318558,2022-01-01 15:18:59
"1613",-71.123778,42.318602,2022-01-01 15:19:00
"1614",-71.123782,42.318642,2022-01-01 15:19:02
"1615",-71.123779,42.318674,2022-01-01 15:19:03
"1616",-71.123771,42.318719,2022-01-01 15:19:04
"1617",-71.123765,42.318738,2022-01-01 15:19:05
"1618",-71.12375,42.318777,2022-01-01 15:19:07
"1619",-71.123737,42.318806,2022-01-01 15:19:08
"1620",-71.12372,42.318835,2022-01-01 15:19:09
"1621",-71.123701,42.318873,2022-01-01 15:19:10
"1622",-71.12368,42.31891,2022-01-01 15:19:12
"1623",-71.123653,42.318954,2022-01-01 15:19:13
"1624",-71.12363,42.318992,2022-01-01 15:19:15
"1625",-71.123613,42.31902,2022-01-01 15:19:16
"1626",-71.123594,42.319048,2022-01-01 15:19:17
"1627",-71.123567,42.319091,2022-01-01 15:19:18
"1628",-71.123544,42.319127,2022-01-01 15:19:20
"1629",-71.123517,42.319168,2022-01-01 15:19:21
"1630",-71.123493,42.319206,2022-01-01 15:19:23
"1631",-71.123466,42.319246,2022-01-01 15:19:24
"1632",-71.12344,42.319282,2022-01-01 15:19:26
"1633",-71.123407,42.319321,2022-01-01 15:19:27
"1634",-71.123376,42.319355,2022-01-01 15:19:29
"1635",-71.123329,42.319388,2022-01-01 15:19:30
"1636",-71.123296,42.319411,2022-01-01 15:19:31
"1637",-71.123263,42.319433,2022-01-01 15:19:32
"1638",-71.123225,42.319461,2022-01-01 15:19:34
"1639",-71.12318,42.31949,2022-01-01 15:19:35
"1640",-71.12314,42.319518,2022-01-01 15:19:37
"1641",-71.123099,42.319546,2022-01-01 15:19:38
"1642",-71.123069,42.319565,2022-01-01 15:19:39
"1643",-71.123035,42.319585,2022-01-01 15:19:40
"1644",-71.123,42.319607,2022-01-01 15:19:42
"1645",-71.122958,42.319635,2022-01-01 15:19:43
"1646",-71.122924,42.319659,2022-01-01 15:19:45
"1647",-71.122883,42.319684,2022-01-01 15:19:46
"1648",-71.122844,42.319705,2022-01-01 15:19:48
"1649",-71.122815,42.319722,2022-01-01 15:19:49
"1650",-71.122778,42.319746,2022-01-01 15:19:50
"1651",-71.122731,42.319771,2022-01-01 15:19:52
"1652",-71.122685,42.319797,2022-01-01 15:19:54
"1653",-71.122656,42.319815,2022-01-01 15:19:56
"1654",-71.122671,42.319807,2022-01-01 15:19:58
"1655",-71.122673,42.319806,2022-01-01 15:20:00
"1656",-71.122672,42.319807,2022-01-01 15:20:01
"1657",-71.122675,42.319805,2022-01-01 15:20:02
"1658",-71.122673,42.319806,2022-01-01 15:20:03
"1659",-71.122667,42.319809,2022-01-01 15:20:04
"1660",-71.122661,42.319811,2022-01-01 15:20:05
"1661",-71.122645,42.31981,2022-01-01 15:20:07
"1662",-71.122636,42.319811,2022-01-01 15:20:08
"1663",-71.122629,42.319813,2022-01-01 15:20:10
"1664",-71.122623,42.319809,2022-01-01 15:20:12
"1665",-71.122634,42.319802,2022-01-01 15:20:13
"1666",-71.122623,42.319801,2022-01-01 15:20:14
"1667",-71.122616,42.319802,2022-01-01 15:20:15
"1668",-71.122606,42.319806,2022-01-01 15:20:16
"1669",-71.122588,42.319814,2022-01-01 15:20:17
"1670",-71.122566,42.319835,2022-01-01 15:20:19
"1671",-71.122556,42.319845,2022-01-01 15:20:20
"1672",-71.122519,42.319878,2022-01-01 15:20:22
"1673",-71.122505,42.319891,2022-01-01 15:20:23
"1674",-71.122461,42.319925,2022-01-01 15:20:25
"1675",-71.122446,42.319937,2022-01-01 15:20:26
"1676",-71.122431,42.319948,2022-01-01 15:20:27
"1677",-71.122387,42.319977,2022-01-01 15:20:28
"1678",-71.12235,42.320001,2022-01-01 15:20:30
"1679",-71.122306,42.320032,2022-01-01 15:20:31
"1680",-71.122269,42.320059,2022-01-01 15:20:33
"1681",-71.12221,42.320101,2022-01-01 15:20:34
"1682",-71.122163,42.320134,2022-01-01 15:20:35
"1683",-71.122125,42.320164,2022-01-01 15:20:37
"1684",-71.122089,42.320196,2022-01-01 15:20:38
"1685",-71.122056,42.320226,2022-01-01 15:20:39
"1686",-71.122013,42.320263,2022-01-01 15:20:40
"1687",-71.121979,42.3203,2022-01-01 15:20:42
"1688",-71.121942,42.320339,2022-01-01 15:20:43
"1689",-71.121906,42.320375,2022-01-01 15:20:45
"1690",-71.121879,42.320403,2022-01-01 15:20:46
"1691",-71.121855,42.320437,2022-01-01 15:20:47
"1692",-71.121829,42.320473,2022-01-01 15:20:48
"1693",-71.1218,42.320511,2022-01-01 15:20:50
"1694",-71.121767,42.320548,2022-01-01 15:20:51
"1695",-71.121734,42.320578,2022-01-01 15:20:53
"1696",-71.121698,42.320606,2022-01-01 15:20:54
"1697",-71.121666,42.320637,2022-01-01 15:20:56
"1698",-71.121631,42.320665,2022-01-01 15:20:57
"1699",-71.121596,42.320692,2022-01-01 15:20:59
"1700",-71.121562,42.32072,2022-01-01 15:21:00
"1701",-71.121526,42.320748,2022-01-01 15:21:02
"1702",-71.121487,42.320774,2022-01-01 15:21:03
"1703",-71.121433,42.32081,2022-01-01 15:21:05
"1704",-71.121414,42.320821,2022-01-01 15:21:06
"1705",-71.121395,42.320833,2022-01-01 15:21:07
"1706",-71.12135,42.320866,2022-01-01 15:21:08
"1707",-71.12132,42.320893,2022-01-01 15:21:10
"1708",-71.121297,42.320914,2022-01-01 15:21:11
"1709",-71.121262,42.320945,2022-01-01 15:21:12
"1710",-71.121232,42.320974,2022-01-01 15:21:14
"1711",-71.12119,42.321013,2022-01-01 15:21:16
"1712",-71.12115,42.321048,2022-01-01 15:21:17
"1713",-71.121121,42.321077,2022-01-01 15:21:19
"1714",-71.121079,42.321116,2022-01-01 15:21:20
"1715",-71.121043,42.321146,2022-01-01 15:21:22
"1716",-71.120998,42.32118,2022-01-01 15:21:23
"1717",-71.120965,42.321209,2022-01-01 15:21:25
"1718",-71.120923,42.321239,2022-01-01 15:21:26
"1719",-71.120883,42.321263,2022-01-01 15:21:28
"1720",-71.12083,42.321292,2022-01-01 15:21:29
"1721",-71.120782,42.321315,2022-01-01 15:21:31
"1722",-71.120725,42.321332,2022-01-01 15:21:32
"1723",-71.120672,42.321346,2022-01-01 15:21:34
"1724",-71.120632,42.321353,2022-01-01 15:21:35
"1725",-71.120589,42.32136,2022-01-01 15:21:36
"1726",-71.120522,42.321367,2022-01-01 15:21:37
"1727",-71.120467,42.321368,2022-01-01 15:21:39
"1728",-71.12041,42.321367,2022-01-01 15:21:40
"1729",-71.120362,42.321366,2022-01-01 15:21:42
"1730",-71.120293,42.321369,2022-01-01 15:21:44
"1731",-71.120241,42.321355,2022-01-01 15:21:46
"1732",-71.120235,42.321351,2022-01-01 15:21:47
"1733",-71.120229,42.321348,2022-01-01 15:21:49
"1734",-71.120222,42.321344,2022-01-01 15:21:50
"1735",-71.120216,42.321341,2022-01-01 15:21:52
"1736",-71.12021,42.321337,2022-01-01 15:21:53
"1737",-71.120204,42.321334,2022-01-01 15:21:54
"1738",-71.120197,42.321331,2022-01-01 15:21:56
"1739",-71.120191,42.321327,2022-01-01 15:21:58
"1740",-71.120185,42.321324,2022-01-01 15:21:59
"1741",-71.120178,42.32132,2022-01-01 15:22:00
"1742",-71.120172,42.321317,2022-01-01 15:22:01
"1743",-71.120166,42.321314,2022-01-01 15:22:03
"1744",-71.12016,42.32131,2022-01-01 15:22:04
"1745",-71.120128,42.321307,2022-01-01 15:22:05
"1746",-71.120112,42.321304,2022-01-01 15:22:06
"1747",-71.120096,42.321301,2022-01-01 15:22:07
"1748",-71.120051,42.321275,2022-01-01 15:22:09
"1749",-71.120034,42.321264,2022-01-01 15:22:10
"1750",-71.119998,42.321239,2022-01-01 15:22:12
"1751",-71.11998,42.321226,2022-01-01 15:22:13
"1752",-71.119948,42.321192,2022-01-01 15:22:15
"1753",-71.119936,42.321178,2022-01-01 15:22:16
"1754",-71.119917,42.321152,2022-01-01 15:22:18
"1755",-71.119902,42.321112,2022-01-01 15:22:19
"1756",-71.119892,42.321069,2022-01-01 15:22:21
"1757",-71.119885,42.321019,2022-01-01 15:22:22
"1758",-71.119878,42.320981,2022-01-01 15:22:24
"1759",-71.119873,42.320939,2022-01-01 15:22:25
"1760",-71.119872,42.3209,2022-01-01 15:22:27
"1761",-71.119872,42.320859,2022-01-01 15:22:28
"1762",-71.119876,42.32082,2022-01-01 15:22:30
"1763",-71.119879,42.320791,2022-01-01 15:22:31
"1764",-71.11988,42.320763,2022-01-01 15:22:32
"1765",-71.119881,42.320715,2022-01-01 15:22:33
"1766",-71.119877,42.32068,2022-01-01 15:22:35
"1767",-71.119868,42.320631,2022-01-01 15:22:36
"1768",-71.119857,42.320587,2022-01-01 15:22:38
"1769",-71.119841,42.320537,2022-01-01 15:22:39
"1770",-71.119832,42.320503,2022-01-01 15:22:40
"1771",-71.119821,42.320467,2022-01-01 15:22:42
"1772",-71.119812,42.320434,2022-01-01 15:22:43
"1773",-71.119806,42.320383,2022-01-01 15:22:45
"1774",-71.119809,42.320351,2022-01-01 15:22:46
"1775",-71.119819,42.320305,2022-01-01 15:22:47
"1776",-71.119826,42.320286,2022-01-01 15:22:48
"1777",-71.119848,42.320246,2022-01-01 15:22:50
"1778",-71.119874,42.320203,2022-01-01 15:22:51
"1779",-71.119897,42.320172,2022-01-01 15:22:53
"1780",-71.119926,42.320133,2022-01-01 15:22:54
"1781",-71.119963,42.320099,2022-01-01 15:22:56
"1782",-71.119991,42.32008,2022-01-01 15:22:57
"1783",-71.120017,42.32006,2022-01-01 15:22:58
"1784",-71.120044,42.320041,2022-01-01 15:22:59
"1785",-71.120077,42.320014,2022-01-01 15:23:00
"1786",-71.120106,42.319989,2022-01-01 15:23:02
"1787",-71.120138,42.31996,2022-01-01 15:23:03
"1788",-71.120176,42.319925,2022-01-01 15:23:05
"1789",-71.12019,42.319911,2022-01-01 15:23:06
"1790",-71.120204,42.319898,2022-01-01 15:23:07
"1791",-71.120227,42.319871,2022-01-01 15:23:09
"1792",-71.120251,42.319844,2022-01-01 15:23:10
"1793",-71.120288,42.319799,2022-01-01 15:23:12
"1794",-71.120303,42.319779,2022-01-01 15:23:13
"1795",-71.120318,42.319759,2022-01-01 15:23:14
"1796",-71.120341,42.319729,2022-01-01 15:23:16
"1797",-71.120366,42.319691,2022-01-01 15:23:17
"1798",-71.120382,42.319659,2022-01-01 15:23:19
"1799",-71.1204,42.319617,2022-01-01 15:23:20
"1800",-71.120411,42.319585,2022-01-01 15:23:22
"1801",-71.120427,42.319544,2022-01-01 15:23:23
"1802",-71.120435,42.319509,2022-01-01 15:23:25
"1803",-71.120446,42.31946,2022-01-01 15:23:26
"1804",-71.12045,42.31942,2022-01-01 15:23:28
"1805",-71.120459,42.319373,2022-01-01 15:23:29
"1806",-71.120464,42.319337,2022-01-01 15:23:31
"1807",-71.120463,42.319296,2022-01-01 15:23:32
"1808",-71.120462,42.319259,2022-01-01 15:23:34
"1809",-71.120458,42.319216,2022-01-01 15:23:35
"1810",-71.120445,42.319177,2022-01-01 15:23:37
"1811",-71.120432,42.31915,2022-01-01 15:23:38
"1812",-71.120403,42.319111,2022-01-01 15:23:40
"1813",-71.120375,42.319089,2022-01-01 15:23:41
"1814",-71.12033,42.319063,2022-01-01 15:23:42
"1815",-71.120307,42.319054,2022-01-01 15:23:43
"1816",-71.120264,42.319043,2022-01-01 15:23:45
"1817",-71.120207,42.319037,2022-01-01 15:23:46
"1818",-71.120163,42.319033,2022-01-01 15:23:48
"1819",-71.12011,42.319031,2022-01-01 15:23:49
"1820",-71.120057,42.31903,2022-01-01 15:23:51
"1821",-71.120014,42.319031,2022-01-01 15:23:52
"1822",-71.119933,42.319029,2022-01-01 15:23:54
"1823",-71.119866,42.319032,2022-01-01 15:23:55
"1824",-71.119796,42.319034,2022-01-01 15:23:57
"1825",-71.119752,42.319037,2022-01-01 15:23:58
"1826",-71.119716,42.319038,2022-01-01 15:23:59
"1827",-71.119678,42.31904,2022-01-01 15:24:00
"1828",-71.119627,42.319042,2022-01-01 15:24:01
"1829",-71.119571,42.319044,2022-01-01 15:24:03
"1830",-71.119526,42.319046,2022-01-01 15:24:04
"1831",-71.119487,42.319046,2022-01-01 15:24:05
"1832",-71.119424,42.319046,2022-01-01 15:24:06
"1833",-71.11937,42.319047,2022-01-01 15:24:08
"1834",-71.119309,42.319048,2022-01-01 15:24:09
"1835",-71.119253,42.31905,2022-01-01 15:24:11
"1836",-71.119192,42.319054,2022-01-01 15:24:12
"1837",-71.119142,42.319058,2022-01-01 15:24:14
"1838",-71.119082,42.319063,2022-01-01 15:24:15
"1839",-71.119024,42.319069,2022-01-01 15:24:17
"1840",-71.118968,42.319075,2022-01-01 15:24:18
"1841",-71.118914,42.319079,2022-01-01 15:24:20
"1842",-71.118857,42.319085,2022-01-01 15:24:21
"1843",-71.118803,42.319093,2022-01-01 15:24:23
"1844",-71.118745,42.319101,2022-01-01 15:24:24
"1845",-71.118694,42.319107,2022-01-01 15:24:26
"1846",-71.118646,42.319116,2022-01-01 15:24:27
"1847",-71.118604,42.319124,2022-01-01 15:24:29
"1848",-71.118561,42.31913,2022-01-01 15:24:30
"1849",-71.118496,42.31913,2022-01-01 15:24:32
"1850",-71.118474,42.319127,2022-01-01 15:24:33
"1851",-71.118452,42.319125,2022-01-01 15:24:34
"1852",-71.118397,42.319115,2022-01-01 15:24:35
"1853",-71.118374,42.319112,2022-01-01 15:24:36
"1854",-71.118325,42.319103,2022-01-01 15:24:38
"1855",-71.118287,42.319093,2022-01-01 15:24:39
"1856",-71.118226,42.319073,2022-01-01 15:24:41
"1857",-71.118177,42.319052,2022-01-01 15:24:42
"1858",-71.118132,42.319029,2022-01-01 15:24:44
"1859",-71.1181,42.319006,2022-01-01 15:24:45
"1860",-71.118071,42.318988,2022-01-01 15:24:46
"1861",-71.118042,42.318969,2022-01-01 15:24:47
"1862",-71.117996,42.318935,2022-01-01 15:24:48
"1863",-71.117975,42.318919,2022-01-01 15:24:49
"1864",-71.117943,42.318894,2022-01-01 15:24:51
"1865",-71.117911,42.318872,2022-01-01 15:24:52
"1866",-71.11788,42.318847,2022-01-01 15:24:53
"1867",-71.117833,42.318812,2022-01-01 15:24:54
"1868",-71.117812,42.318795,2022-01-01 15:24:55
"1869",-71.117777,42.318767,2022-01-01 15:24:57
"1870",-71.11773,42.318732,2022-01-01 15:24:58
"1871",-71.117692,42.318707,2022-01-01 15:25:00
"1872",-71.117645,42.318682,2022-01-01 15:25:01
"1873",-71.117594,42.318659,2022-01-01 15:25:03
"1874",-71.117545,42.318638,2022-01-01 15:25:04
"1875",-71.117496,42.31862,2022-01-01 15:25:06
"1876",-71.117444,42.318605,2022-01-01 15:25:07
"1877",-71.117393,42.318592,2022-01-01 15:25:09
"1878",-71.11734,42.31858,2022-01-01 15:25:10
"1879",-71.117289,42.31857,2022-01-01 15:25:12
"1880",-71.117239,42.318561,2022-01-01 15:25:13
"1881",-71.117184,42.318548,2022-01-01 15:25:15
"1882",-71.117146,42.318538,2022-01-01 15:25:16
"1883",-71.11711,42.318526,2022-01-01 15:25:17
"1884",-71.117058,42.318506,2022-01-01 15:25:18
"1885",-71.117019,42.31849,2022-01-01 15:25:20
"1886",-71.116984,42.318468,2022-01-01 15:25:21
"1887",-71.116957,42.318447,2022-01-01 15:25:22
"1888",-71.116925,42.318417,2022-01-01 15:25:24
"1889",-71.11691,42.318391,2022-01-01 15:25:25
"1890",-71.116895,42.318348,2022-01-01 15:25:26
"1891",-71.116889,42.318329,2022-01-01 15:25:27
"1892",-71.116889,42.318294,2022-01-01 15:25:29
"1893",-71.116899,42.318252,2022-01-01 15:25:30
"1894",-71.116909,42.31822,2022-01-01 15:25:32
"1895",-71.116929,42.318177,2022-01-01 15:25:33
"1896",-71.116943,42.318138,2022-01-01 15:25:35
"1897",-71.116958,42.318109,2022-01-01 15:25:36
"1898",-71.116985,42.318058,2022-01-01 15:25:38
"1899",-71.117008,42.318017,2022-01-01 15:25:39
"1900",-71.117029,42.317978,2022-01-01 15:25:41
"1901",-71.117054,42.317934,2022-01-01 15:25:42
"1902",-71.117071,42.317899,2022-01-01 15:25:44
"1903",-71.117088,42.31786,2022-01-01 15:25:45
"1904",-71.117102,42.317822,2022-01-01 15:25:47
"1905",-71.117116,42.317794,2022-01-01 15:25:48
"1906",-71.117135,42.317763,2022-01-01 15:25:49
"1907",-71.117154,42.317727,2022-01-01 15:25:51
"1908",-71.117169,42.317696,2022-01-01 15:25:52
"1909",-71.117189,42.317651,2022-01-01 15:25:53
"1910",-71.117203,42.31762,2022-01-01 15:25:55
"1911",-71.117218,42.317581,2022-01-01 15:25:56
"1912",-71.117226,42.317552,2022-01-01 15:25:58
"1913",-71.117236,42.317511,2022-01-01 15:25:59
"1914",-71.117242,42.317484,2022-01-01 15:26:01
"1915",-71.117249,42.317456,2022-01-01 15:26:02
"1916",-71.117252,42.317415,2022-01-01 15:26:03
"1917",-71.117259,42.317374,2022-01-01 15:26:05
"1918",-71.117266,42.317343,2022-01-01 15:26:06
"1919",-71.117271,42.317293,2022-01-01 15:26:08
"1920",-71.11727,42.317255,2022-01-01 15:26:09
"1921",-71.117269,42.317217,2022-01-01 15:26:11
"1922",-71.117263,42.317189,2022-01-01 15:26:12
"1923",-71.117264,42.317139,2022-01-01 15:26:14
"1924",-71.117258,42.317099,2022-01-01 15:26:15
"1925",-71.117256,42.31706,2022-01-01 15:26:17
"1926",-71.117255,42.317031,2022-01-01 15:26:18
"1927",-71.117254,42.316984,2022-01-01 15:26:19
"1928",-71.117254,42.316964,2022-01-01 15:26:20
"1929",-71.117256,42.316931,2022-01-01 15:26:22
"1930",-71.117255,42.316889,2022-01-01 15:26:23
"1931",-71.117254,42.316851,2022-01-01 15:26:25
"1932",-71.117255,42.316822,2022-01-01 15:26:26
"1933",-71.117263,42.31677,2022-01-01 15:26:28
"1934",-71.117276,42.316735,2022-01-01 15:26:29
"1935",-71.11728,42.316702,2022-01-01 15:26:30
"1936",-71.117284,42.316664,2022-01-01 15:26:32
"1937",-71.117291,42.316633,2022-01-01 15:26:33
"1938",-71.117303,42.316589,2022-01-01 15:26:34
"1939",-71.117309,42.316569,2022-01-01 15:26:35
"1940",-71.117319,42.316536,2022-01-01 15:26:37
"1941",-71.117331,42.316494,2022-01-01 15:26:38
"1942",-71.117341,42.316457,2022-01-01 15:26:40
"1943",-71.117355,42.316416,2022-01-01 15:26:41
"1944",-71.11737,42.316381,2022-01-01 15:26:43
"1945",-71.117384,42.316335,2022-01-01 15:26:44
"1946",-71.117399,42.316292,2022-01-01 15:26:46
"1947",-71.117412,42.316247,2022-01-01 15:26:47
"1948",-71.11742,42.316206,2022-01-01 15:26:49
"1949",-71.117426,42.316162,2022-01-01 15:26:50
"1950",-71.117429,42.316124,2022-01-01 15:26:52
"1951",-71.117428,42.316089,2022-01-01 15:26:53
"1952",-71.117427,42.316057,2022-01-01 15:26:54
"1953",-71.117436,42.316017,2022-01-01 15:26:56
"1954",-71.117436,42.315983,2022-01-01 15:26:58
"1955",-71.117435,42.315981,2022-01-01 15:27:00
"1956",-71.117433,42.315979,2022-01-01 15:27:01
"1957",-71.117432,42.315977,2022-01-01 15:27:03
"1958",-71.11743,42.315975,2022-01-01 15:27:05
"1959",-71.117428,42.315973,2022-01-01 15:27:07
"1960",-71.117427,42.31597,2022-01-01 15:27:09
"1961",-71.117425,42.315968,2022-01-01 15:27:11
"1962",-71.117423,42.315966,2022-01-01 15:27:13
"1963",-71.117422,42.315964,2022-01-01 15:27:14
"1964",-71.11742,42.315962,2022-01-01 15:27:16
"1965",-71.117419,42.31596,2022-01-01 15:27:18
"1966",-71.117417,42.315958,2022-01-01 15:27:19
"1967",-71.117415,42.315955,2022-01-01 15:27:21
"1968",-71.117414,42.315953,2022-01-01 15:27:22
"1969",-71.11741,42.315934,2022-01-01 15:27:23
"1970",-71.117411,42.315906,2022-01-01 15:27:25
"1971",-71.117422,42.315876,2022-01-01 15:27:26
"1972",-71.117434,42.315849,2022-01-01 15:27:28
"1973",-71.117449,42.315821,2022-01-01 15:27:29
"1974",-71.117467,42.315791,2022-01-01 15:27:30
"1975",-71.117476,42.315776,2022-01-01 15:27:32
"1976",-71.117484,42.315762,2022-01-01 15:27:33
"1977",-71.117493,42.315747,2022-01-01 15:27:34
"1978",-71.117516,42.315709,2022-01-01 15:27:35
"1979",-71.117527,42.315693,2022-01-01 15:27:36
"1980",-71.117557,42.315651,2022-01-01 15:27:38
"1981",-71.117578,42.31562,2022-01-01 15:27:39
"1982",-71.117605,42.315579,2022-01-01 15:27:40
"1983",-71.117629,42.31555,2022-01-01 15:27:41
"1984",-71.117658,42.315518,2022-01-01 15:27:43
"1985",-71.117692,42.315481,2022-01-01 15:27:44
"1986",-71.117724,42.315455,2022-01-01 15:27:46
"1987",-71.11776,42.31542,2022-01-01 15:27:47
"1988",-71.117797,42.315394,2022-01-01 15:27:49
"1989",-71.117846,42.31536,2022-01-01 15:27:50
"1990",-71.117883,42.315334,2022-01-01 15:27:52
"1991",-71.117932,42.315297,2022-01-01 15:27:53
"1992",-71.117973,42.315272,2022-01-01 15:27:55
"1993",-71.118006,42.315248,2022-01-01 15:27:56
"1994",-71.118036,42.315227,2022-01-01 15:27:57
"1995",-71.118072,42.315201,2022-01-01 15:27:59
"1996",-71.118096,42.315183,2022-01-01 15:28:00
"1997",-71.118141,42.315152,2022-01-01 15:28:02
"1998",-71.11818,42.315125,2022-01-01 15:28:03
"1999",-71.118229,42.315087,2022-01-01 15:28:05
"2000",-71.118244,42.315073,2022-01-01 15:28:06
"2001",-71.11826,42.315059,2022-01-01 15:28:07
"2002",-71.118305,42.31503,2022-01-01 15:28:08
"2003",-71.118339,42.315002,2022-01-01 15:28:10
"2004",-71.118351,42.314992,2022-01-01 15:28:11
"2005",-71.118387,42.314963,2022-01-01 15:28:12
"2006",-71.118413,42.314941,2022-01-01 15:28:13
"2007",-71.11844,42.31492,2022-01-01 15:28:14
"2008",-71.118471,42.314897,2022-01-01 15:28:16
"2009",-71.118508,42.314868,2022-01-01 15:28:17
"2010",-71.118535,42.314846,2022-01-01 15:28:19
"2011",-71.118572,42.314812,2022-01-01 15:28:20
"2012",-71.118601,42.314786,2022-01-01 15:28:22
"2013",-71.118641,42.314757,2022-01-01 15:28:23
"2014",-71.118669,42.314739,2022-01-01 15:28:24
"2015",-71.118701,42.314719,2022-01-01 15:28:26
"2016",-71.118733,42.314699,2022-01-01 15:28:27
"2017",-71.11876,42.314677,2022-01-01 15:28:28
"2018",-71.1188,42.314644,2022-01-01 15:28:29
"2019",-71.118836,42.314618,2022-01-01 15:28:31
"2020",-71.118878,42.314584,2022-01-01 15:28:32
"2021",-71.118915,42.314556,2022-01-01 15:28:34
"2022",-71.118944,42.314537,2022-01-01 15:28:35
"2023",-71.118978,42.314512,2022-01-01 15:28:36
"2024",-71.119015,42.314484,2022-01-01 15:28:37
"2025",-71.119047,42.314459,2022-01-01 15:28:39
"2026",-71.119086,42.314428,2022-01-01 15:28:41
"2027",-71.119111,42.314408,2022-01-01 15:28:42
"2028",-71.119151,42.314375,2022-01-01 15:28:43
"2029",-71.119168,42.314361,2022-01-01 15:28:44
